Contacts	TotalForwards
3151127	31549
3151627	31554
3152128	31560
3152628	31566
3153128	31571
3153628	31575
3154129	31578
3154629	31590
3155129	31596
3155629	31601
3156130	31605
3156630	31608
3157130	31612
3157631	31617
3158131	31620
3158631	31624
3159131	31627
3159631	31635
3160131	31642
3160631	31645
3161131	31651
3161631	31657
3162132	31662
3162632	31667
3163132	31675
3163632	31680
3164132	31683
3164632	31689
3165133	31691
3165633	31695
3166133	31705
3166633	31710
3167133	31715
3167634	31722
3168134	31727
3168634	31733
3169135	31743
3169635	31749
3170135	31755
3170635	31760
3171135	31763
3171635	31772
3172135	31775
3172635	31780
3173135	31787
3173637	31797
3174137	31805
3174637	31809
3175137	31816
3175637	31820
3176138	31830
3176638	31837
3177138	31842
3177639	31845
3178139	31849
3178639	31854
3179139	31856
3179640	31862
3180140	31867
3180640	31872
3181140	31878
3181640	31886
3182140	31888
3182640	31892
3183140	31896
3183640	31902
3184140	31908
3184640	31911
3185142	31916
3185644	31918
3186144	31923
3186644	31928
3187144	31937
3187644	31941
3188144	31946
3188644	31952
3189144	31957
3189645	31959
3190147	31966
3190648	31970
3191148	31973
3191648	31979
3192148	31985
3192648	31988
3193148	31996
3193648	31997
3194148	32003
3194648	32005
3195148	32014
3195648	32019
3196149	32027
3196649	32031
3197149	32031
3197649	32037
3198149	32039
3198649	32045
3199149	32047
3199649	32051
3200149	32055
3200649	32058
3201149	32064
3201649	32070
3202149	32073
3202649	32075
3203149	32082
3203649	32085
3204150	32091
3204650	32102
3205151	32105
3205651	32112
3206151	32120
3206651	32126
3207151	32130
3207651	32133
3208152	32139
3208652	32143
3209152	32149
3209652	32155
3210152	32158
3210652	32160
3211152	32161
3211652	32167
3212153	32169
3212653	32173
3213153	32180
3213653	32183
3214153	32189
3214653	32196
3215153	32202
3215653	32208
3216153	32212
3216653	32215
3217153	32220
3217653	32227
3218153	32233
3218653	32236
3219154	32239
3219654	32246
3220154	32249
3220654	32250
3221154	32256
3221654	32258
3222154	32263
3222654	32270
3223154	32272
3223655	32275
3224155	32280
3224655	32284
3225155	32289
3225655	32294
3226156	32302
3226657	32309
3227157	32309
3227657	32312
3228157	32314
3228657	32318
3229157	32322
3229657	32329
3230157	32335
3230658	32336
3231158	32338
3231659	32340
3232159	32349
3232659	32350
3233159	32354
3233659	32357
3234160	32362
3234660	32363
3235161	32369
3235661	32374
3236161	32379
3236663	32384
3237163	32394
3237663	32398
3238163	32401
3238663	32411
3239163	32415
3239663	32416
3240163	32420
3240663	32428
3241163	32434
3241663	32444
3242163	32447
3242663	32450
3243163	32455
3243663	32460
3244163	32466
3244663	32468
3245164	32479
3245664	32486
3246165	32491
3246665	32495
3247165	32498
3247665	32505
3248165	32509
3248665	32514
3249165	32522
3249665	32528
3250165	32531
3250666	32534
3251166	32538
3251666	32540
3252166	32542
3252667	32543
3253167	32548
3253667	32554
3254167	32554
3254667	32558
3255167	32562
3255667	32567
3256167	32570
3256667	32575
3257167	32580
3257669	32586
3258170	32588
3258670	32591
3259170	32598
3259670	32601
3260170	32604
3260670	32608
3261171	32611
3261671	32613
3262171	32616
3262671	32619
3263171	32623
3263671	32629
3264171	32637
3264672	32641
3265173	32646
3265673	32652
3266174	32659
3266674	32666
3267174	32670
3267674	32674
3268174	32680
3268675	32684
3269175	32688
3269676	32698
3270177	32702
3270677	32710
3271177	32716
3271677	32719
3272177	32730
3272677	32735
3273177	32738
3273678	32741
3274178	32752
3274678	32752
3275178	32752
3275678	32755
3276178	32760
3276678	32766
3277178	32769
3277678	32778
3278180	32785
3278680	32792
3279181	32794
3279681	32802
3280181	32805
3280681	32814
3281181	32819
3281681	32828
3282182	32833
3282682	32838
3283182	32843
3283682	32850
3284182	32856
3284682	32864
3285182	32869
3285682	32872
3286182	32877
3286682	32891
3287182	32896
3287682	32902
3288182	32908
3288682	32914
3289184	32920
3289684	32926
3290185	32931
3290685	32934
3291185	32941
3291685	32944
3292185	32947
3292685	32951
3293186	32955
3293686	32957
3294186	32962
3294686	32967
3295186	32971
3295687	32973
3296187	32977
3296687	32979
3297187	32984
3297687	32987
3298187	32991
3298687	32999
3299187	33004
3299687	33009
3300187	33014
3300687	33017
3301187	33018
3301687	33028
3302189	33031
3302689	33033
3303190	33037
3303690	33043
3304191	33048
3304691	33053
3305191	33060
3305692	33061
3306192	33063
3306693	33070
3307193	33075
3307694	33078
3308194	33082
3308695	33087
3309195	33093
3309695	33098
3310195	33098
3310695	33100
3311195	33105
3311695	33106
3312195	33114
3312695	33117
3313195	33121
3313695	33126
3314195	33128
3314695	33134
3315195	33137
3315695	33142
3316196	33149
3316697	33154
3317197	33160
3317697	33163
3318197	33167
3318697	33173
3319197	33179
3319697	33182
3320197	33192
3320698	33203
3321198	33210
3321698	33214
3322198	33217
3322698	33219
3323198	33223
3323698	33225
3324198	33227
3324698	33228
3325198	33235
3325698	33240
3326199	33243
3326699	33247
3327200	33252
3327700	33259
3328200	33264
3328700	33266
3329200	33271
3329700	33275
3330200	33278
3330700	33282
3331201	33285
3331701	33288
3332201	33292
3332702	33295
3333202	33296
3333702	33303
3334202	33310
3334702	33314
3335202	33322
3335703	33324
3336203	33328
3336703	33331
3337203	33336
3337703	33340
3338203	33346
3338703	33347
3339203	33351
3339704	33353
3340205	33356
3340705	33370
3341205	33379
3341707	33386
3342207	33392
3342707	33398
3343207	33401
3343707	33404
3344208	33406
3344708	33409
3345208	33414
3345708	33416
3346208	33417
3346708	33421
3347208	33429
3347708	33436
3348208	33439
3348708	33443
3349209	33448
3349709	33455
3350209	33461
3350709	33466
3351209	33478
3351709	33486
3352211	33490
3352711	33498
3353211	33508
3353711	33511
3354211	33512
3354711	33515
3355211	33519
3355711	33524
3356211	33530
3356711	33532
3357211	33541
3357711	33542
3358211	33545
3358711	33548
3359211	33549
3359711	33552
3360213	33558
3360713	33564
3361213	33565
3361714	33568
3362214	33576
3362714	33579
3363215	33585
3363716	33587
3364216	33594
3364717	33600
3365217	33606
3365717	33609
3366217	33614
3366718	33621
3367218	33624
3367718	33628
3368218	33632
3368718	33636
3369218	33638
3369719	33642
3370219	33650
3370719	33655
3371219	33659
3371719	33663
3372219	33670
3372719	33675
3373219	33678
3373719	33681
3374219	33690
3374719	33698
3375219	33705
3375719	33709
3376219	33714
3376720	33718
3377220	33722
3377720	33725
3378220	33728
3378720	33732
3379220	33738
3379720	33743
3380221	33746
3380721	33751
3381221	33755
3381721	33758
3382221	33763
3382721	33770
3383222	33776
3383723	33778
3384223	33782
3384723	33786
3385223	33788
3385723	33796
3386223	33801
3386723	33807
3387223	33810
3387724	33822
3388224	33829
3388724	33836
3389224	33847
3389724	33852
3390224	33862
3390724	33866
3391224	33867
3391724	33870
3392224	33873
3392724	33877
3393224	33883
3393724	33892
3394224	33895
3394724	33898
3395225	33903
3395725	33903
3396225	33911
3396725	33915
3397225	33921
3397725	33929
3398225	33932
3398725	33935
3399225	33940
3399725	33942
3400225	33943
3400725	33947
3401225	33952
3401726	33959
3402229	33967
3402729	33972
3403229	33976
3403729	33979
3404229	33985
3404729	33991
3405229	33994
3405729	34001
3406229	34006
3406729	34012
3407229	34016
3407729	34019
3408230	34024
3408730	34029
3409230	34035
3409730	34040
3410230	34047
3410730	34055
3411230	34056
3411730	34066
3412231	34070
3412731	34073
3413231	34078
3413731	34082
3414231	34091
3414731	34095
3415231	34098
3415732	34104
3416232	34113
3416732	34123
3417232	34128
3417732	34130
3418232	34132
3418732	34138
3419232	34141
3419732	34147
3420232	34153
3420732	34157
3421232	34160
3421732	34163
3422232	34166
3422732	34168
3423232	34175
3423732	34178
3424232	34182
3424732	34186
3425232	34192
3425732	34200
3426233	34207
3426733	34210
3427234	34213
3427734	34216
3428234	34221
3428734	34224
3429234	34225
3429734	34233
3430235	34244
3430735	34257
3431235	34265
3431735	34267
3432235	34271
3432735	34275
3433235	34281
3433735	34287
3434235	34289
3434735	34294
3435235	34297
3435735	34300
3436235	34307
3436735	34310
3437235	34318
3437735	34321
3438235	34328
3438735	34330
3439236	34337
3439736	34343
3440236	34348
3440736	34353
3441236	34354
3441736	34359
3442236	34362
3442736	34369
3443236	34375
3443736	34381
3444236	34387
3444736	34389
3445236	34397
3445736	34404
3446236	34410
3446736	34413
3447236	34417
3447736	34418
3448236	34421
3448736	34426
3449236	34436
3449736	34444
3450236	34450
3450736	34453
3451236	34455
3451736	34461
3452237	34463
3452737	34468
3453238	34472
3453738	34476
3454238	34481
3454738	34487
3455238	34494
3455738	34497
3456238	34505
3456738	34505
3457239	34510
3457739	34517
3458239	34525
3458739	34529
3459239	34534
3459739	34535
3460239	34539
3460739	34547
3461239	34554
3461739	34556
3462239	34562
3462739	34565
3463239	34572
3463739	34576
3464239	34577
3464739	34583
3465239	34589
3465740	34591
3466241	34596
3466741	34598
3467241	34600
3467741	34611
3468241	34616
3468741	34619
3469241	34623
3469741	34630
3470241	34635
3470741	34637
3471241	34641
3471741	34647
3472241	34653
3472741	34655
3473241	34662
3473742	34668
3474243	34676
3474743	34678
3475243	34682
3475744	34685
3476244	34690
3476745	34694
3477246	34700
3477746	34712
3478246	34715
3478746	34723
3479246	34730
3479746	34733
3480246	34737
3480747	34740
3481247	34744
3481747	34753
3482247	34760
3482747	34766
3483247	34771
3483748	34774
3484248	34780
3484748	34785
3485248	34792
3485748	34798
3486248	34808
3486748	34810
3487248	34817
3487748	34819
3488248	34827
3488748	34830
3489248	34835
3489748	34843
3490248	34853
3490748	34858
3491248	34861
3491748	34865
3492248	34870
3492748	34874
3493248	34878
3493748	34882
3494248	34889
3494749	34897
3495250	34901
3495750	34911
3496250	34920
3496750	34923
3497250	34927
3497751	34936
3498252	34941
3498752	34946
3499252	34951
3499753	34955
3500253	34960
3500753	34965
3501253	34969
3501753	34978
3502253	34986
3502753	34990
3503253	34994
3503754	35001
3504254	35006
3504755	35012
3505255	35015
3505755	35020
3506255	35025
3506755	35033
3507255	35039
3507755	35045
3508255	35051
3508755	35055
3509255	35062
3509755	35067
3510255	35069
3510755	35072
3511255	35074
3511755	35081
3512255	35093
3512755	35097
3513255	35101
3513755	35108
3514255	35111
3514755	35116
3515255	35121
3515755	35128
3516255	35135
3516755	35141
3517255	35148
3517755	35151
3518255	35154
3518755	35169
3519255	35173
3519755	35181
3520255	35184
3520755	35190
3521256	35192
3521756	35196
3522256	35199
3522756	35202
3523256	35209
3523756	35213
3524257	35216
3524757	35221
3525258	35223
3525758	35227
3526258	35231
3526758	35234
3527259	35240
3527759	35245
3528259	35250
3528759	35253
3529259	35257
3529759	35261
3530259	35264
3530759	35274
3531259	35278
3531759	35280
3532259	35287
3532759	35292
3533259	35294
3533759	35300
3534259	35302
3534759	35305
3535259	35306
3535759	35314
3536259	35323
3536759	35327
3537259	35333
3537760	35341
3538260	35344
3538760	35349
3539260	35356
3539760	35360
3540260	35365
3540760	35370
3541260	35373
3541760	35381
3542260	35391
3542760	35394
3543261	35395
3543761	35399
3544261	35402
3544761	35410
3545261	35412
3545761	35416
3546261	35420
3546761	35426
3547261	35432
3547761	35434
3548261	35440
3548761	35444
3549261	35450
3549761	35457
3550261	35463
3550761	35466
3551261	35475
3551761	35478
3552261	35483
3552761	35492
3553261	35493
3553761	35498
3554262	35503
3554762	35507
3555262	35513
3555762	35518
3556262	35519
3556762	35525
3557262	35532
3557762	35537
3558262	35542
3558764	35545
3559264	35550
3559764	35558
3560264	35561
3560764	35570
3561264	35576
3561764	35579
3562264	35583
3562764	35589
3563264	35592
3563764	35602
3564265	35607
3564765	35613
3565265	35618
3565765	35626
3566265	35627
3566765	35629
3567265	35633
3567766	35639
3568266	35643
3568766	35646
3569266	35649
3569767	35654
3570268	35662
3570768	35666
3571268	35672
3571768	35675
3572268	35679
3572768	35682
3573268	35686
3573768	35688
3574268	35694
3574768	35697
3575268	35701
3575768	35711
3576268	35720
3576768	35725
3577269	35729
3577770	35736
3578270	35737
3578770	35743
3579270	35748
3579770	35754
3580270	35760
3580770	35771
3581270	35775
3581771	35782
3582271	35787
3582771	35789
3583272	35795
3583773	35799
3584273	35807
3584773	35814
3585273	35823
3585774	35830
3586274	35833
3586774	35838
3587274	35841
3587774	35846
3588274	35848
3588774	35852
3589274	35855
3589774	35856
3590275	35859
3590775	35859
3591277	35860
3591777	35866
3592278	35872
3592778	35874
3593278	35880
3593778	35887
3594278	35893
3594778	35896
3595278	35900
3595778	35906
3596280	35910
3596780	35912
3597280	35918
3597780	35924
3598280	35931
3598780	35942
3599280	35955
3599780	35963
3600281	35969
3600781	35970
3601281	35977
3601781	35984
3602281	35987
3602781	35993
3603281	35997
3603781	36003
3604281	36009
3604781	36011
3605281	36017
3605781	36020
3606281	36029
3606781	36032
3607281	36035
3607781	36037
3608281	36042
3608782	36050
3609282	36058
3609782	36064
3610282	36068
3610782	36072
3611282	36076
3611782	36085
3612282	36090
3612782	36093
3613282	36103
3613782	36107
3614283	36114
3614783	36122
3615284	36128
3615785	36136
3616285	36144
3616785	36149
3617286	36155
3617786	36162
3618286	36164
3618787	36171
3619287	36176
3619788	36180
3620288	36186
3620788	36190
3621288	36194
3621788	36198
3622288	36202
3622789	36206
3623289	36210
3623789	36215
3624289	36220
3624789	36232
3625289	36240
3625789	36247
3626289	36251
3626789	36253
3627289	36258
3627789	36263
3628289	36267
3628789	36271
3629289	36277
3629789	36279
3630289	36283
3630789	36288
3631289	36290
3631789	36295
3632289	36298
3632789	36301
3633289	36306
3633789	36314
3634289	36322
3634789	36325
3635290	36331
3635790	36338
3636290	36341
3636791	36350
3637291	36357
3637791	36368
3638291	36380
3638791	36387
3639291	36396
3639791	36404
3640291	36407
3640791	36412
3641291	36415
3641792	36420
3642292	36423
3642792	36430
3643294	36434
3643794	36438
3644294	36443
3644794	36447
3645294	36453
3645794	36463
3646295	36467
3646795	36470
3647295	36472
3647795	36481
3648296	36486
3648797	36490
3649297	36492
3649797	36497
3650297	36502
3650797	36510
3651297	36513
3651797	36520
3652297	36528
3652797	36531
3653297	36535
3653797	36540
3654297	36546
3654797	36549
3655297	36558
3655797	36566
3656297	36568
3656797	36574
3657297	36581
3657797	36589
3658298	36593
3658798	36599
3659298	36603
3659798	36608
3660299	36615
3660800	36622
3661300	36634
3661800	36636
3662300	36640
3662800	36651
3663301	36654
3663801	36659
3664301	36664
3664801	36668
3665301	36679
3665801	36683
3666301	36688
3666802	36695
3667302	36701
3667802	36707
3668302	36714
3668803	36722
3669303	36728
3669803	36729
3670303	36735
3670803	36738
3671303	36740
3671803	36744
3672303	36748
3672803	36752
3673303	36761
3673803	36766
3674303	36769
3674803	36771
3675303	36774
3675803	36779
3676303	36782
3676804	36785
3677304	36798
3677805	36800
3678305	36808
3678806	36816
3679306	36817
3679806	36820
3680307	36825
3680807	36826
3681307	36832
3681807	36834
3682307	36839
3682807	36844
3683307	36846
3683807	36851
3684307	36859
3684807	36866
3685307	36871
3685807	36878
3686307	36881
3686807	36884
3687307	36889
3687807	36894
3688307	36895
3688807	36903
3689307	36907
3689808	36916
3690308	36923
3690808	36929
3691309	36936
3691809	36942
3692309	36947
3692809	36954
3693309	36962
3693809	36967
3694309	36976
3694809	36983
3695310	36985
3695810	36989
3696310	36990
3696810	36996
3697310	37001
3697811	37002
3698311	37008
3698812	37012
3699312	37024
3699812	37029
3700313	37034
3700813	37038
3701313	37045
3701813	37049
3702313	37054
3702813	37061
3703313	37069
3703813	37073
3704313	37080
3704813	37084
3705313	37090
3705813	37097
3706313	37104
3706813	37117
3707313	37120
3707813	37124
3708313	37128
3708813	37134
3709313	37142
3709813	37144
3710313	37150
3710813	37155
3711313	37159
3711813	37164
3712313	37167
3712813	37171
3713314	37174
3713814	37181
3714314	37185
3714814	37189
3715314	37191
3715814	37193
3716314	37200
3716814	37204
3717314	37212
3717814	37219
3718314	37222
3718814	37227
3719314	37228
3719815	37231
3720316	37236
3720816	37241
3721316	37244
3721816	37251
3722316	37259
3722816	37261
3723317	37264
3723817	37271
3724317	37277
3724818	37282
3725318	37285
3725818	37293
3726318	37301
3726818	37308
3727318	37312
3727818	37318
3728318	37320
3728818	37323
3729318	37329
3729818	37334
3730318	37341
3730818	37350
3731319	37354
3731820	37356
3732320	37358
3732821	37358
3733321	37364
3733821	37370
3734321	37374
3734821	37380
3735321	37385
3735821	37390
3736322	37392
3736822	37397
3737322	37403
3737822	37406
3738323	37408
3738823	37410
3739323	37414
3739823	37416
3740323	37422
3740824	37426
3741324	37435
3741824	37441
3742324	37443
3742824	37454
3743325	37456
3743825	37466
3744325	37470
3744825	37473
3745325	37478
3745825	37487
3746326	37492
3746826	37494
3747326	37500
3747826	37507
3748327	37509
3748827	37515
3749327	37519
3749827	37522
3750327	37525
3750827	37529
3751327	37535
3751827	37539
3752327	37542
3752827	37547
3753327	37550
3753827	37553
3754327	37559
3754829	37567
3755329	37571
3755829	37573
3756329	37577
3756829	37582
3757329	37586
3757829	37589
3758330	37593
3758830	37602
3759330	37607
3759830	37612
3760331	37614
3760831	37616
3761331	37625
3761831	37630
3762331	37635
3762831	37642
3763332	37651
3763832	37652
3764332	37655
3764832	37660
3765332	37663
3765833	37667
3766334	37673
3766835	37676
3767335	37683
3767835	37689
3768335	37698
3768835	37701
3769335	37704
3769835	37709
3770335	37713
3770835	37718
3771335	37726
3771835	37731
3772335	37736
3772836	37746
3773337	37751
3773837	37757
3774337	37764
3774837	37767
3775337	37773
3775837	37779
3776338	37782
3776838	37787
3777338	37794
3777838	37800
3778338	37807
3778838	37814
3779338	37817
3779838	37823
3780338	37827
3780838	37831
3781338	37836
3781838	37845
3782338	37852
3782840	37857
3783340	37862
3783840	37869
3784340	37875
3784840	37879
3785341	37891
3785841	37893
3786341	37904
3786841	37908
3787341	37911
3787841	37913
3788341	37916
3788842	37917
3789342	37926
3789842	37931
3790342	37938
3790842	37943
3791342	37948
3791842	37951
3792342	37956
3792842	37959
3793342	37963
3793842	37969
3794343	37975
3794844	37979
3795344	37988
3795844	37990
3796344	37995
3796844	38001
3797344	38006
3797844	38010
3798344	38019
3798844	38024
3799344	38029
3799845	38031
3800345	38034
3800845	38041
3801346	38044
3801846	38044
3802346	38051
3802846	38055
3803346	38062
3803846	38065
3804346	38070
3804846	38072
3805346	38081
3805847	38084
3806347	38086
3806847	38087
3807347	38088
3807847	38092
3808347	38096
3808847	38101
3809347	38104
3809847	38109
3810347	38113
3810848	38117
3811348	38125
3811849	38128
3812349	38133
3812849	38137
3813350	38143
3813850	38150
3814350	38160
3814850	38166
3815351	38172
3815851	38176
3816352	38179
3816852	38182
3817352	38186
3817852	38192
3818353	38195
3818853	38202
3819353	38204
3819853	38211
3820353	38214
3820853	38223
3821353	38227
3821854	38233
3822354	38237
3822854	38242
3823354	38250
3823854	38259
3824354	38261
3824854	38264
3825354	38272
3825854	38278
3826354	38283
3826855	38291
3827355	38298
3827855	38303
3828356	38314
3828856	38318
3829356	38321
3829857	38324
3830357	38332
3830857	38336
3831357	38341
3831858	38348
3832358	38355
3832858	38360
3833358	38367
3833858	38374
3834358	38384
3834858	38389
3835358	38395
3835858	38401
3836358	38404
3836858	38413
3837359	38417
3837859	38422
3838359	38428
3838859	38431
3839359	38434
3839859	38437
3840359	38439
3840859	38441
3841359	38448
3841860	38450
3842360	38454
3842860	38461
3843360	38465
3843860	38471
3844360	38475
3844860	38485
3845360	38490
3845862	38493
3846363	38500
3846863	38505
3847363	38510
3847863	38516
3848363	38526
3848863	38529
3849363	38536
3849863	38541
3850363	38544
3850863	38553
3851363	38559
3851864	38565
3852364	38569
3852864	38571
3853364	38572
3853864	38579
3854364	38590
3854864	38599
3855365	38601
3855866	38605
3856366	38615
3856866	38621
3857366	38626
3857866	38630
3858366	38634
3858867	38639
3859367	38644
3859868	38646
3860368	38650
3860868	38656
3861368	38658
3861868	38666
3862368	38670
3862868	38671
3863368	38677
3863868	38688
3864368	38694
3864868	38695
3865368	38698
3865868	38702
3866368	38712
3866869	38721
3867369	38724
3867869	38728
3868369	38731
3868869	38736
3869369	38738
3869869	38743
3870369	38748
3870869	38751
3871369	38756
3871869	38761
3872370	38765
3872870	38771
3873370	38776
3873870	38782
3874370	38785
3874870	38792
3875370	38795
3875870	38796
3876370	38802
3876870	38811
3877370	38817
3877872	38824
3878373	38831
3878874	38839
3879375	38844
3879875	38847
3880375	38850
3880875	38852
3881375	38857
3881875	38868
3882377	38873
3882877	38876
3883379	38882
3883879	38887
3884380	38891
3884880	38894
3885380	38896
3885880	38904
3886381	38909
3886881	38916
3887381	38925
3887881	38929
3888382	38937
3888882	38946
3889382	38951
3889882	38955
3890382	38961
3890883	38965
3891383	38974
3891883	38978
3892383	38984
3892883	38990
3893383	38994
3893884	39001
3894384	39005
3894885	39009
3895386	39012
3895886	39021
3896387	39027
3896887	39033
3897388	39037
3897888	39042
3898388	39047
3898888	39053
3899388	39056
3899888	39062
3900388	39068
3900888	39077
3901388	39078
3901888	39081
3902389	39086
3902889	39092
3903389	39095
3903889	39100
3904389	39101
3904889	39106
3905389	39113
3905889	39118
3906389	39124
3906889	39132
3907389	39136
3907889	39142
3908389	39144
3908889	39147
3909391	39150
3909891	39164
3910391	39170
3910891	39178
3911391	39181
3911891	39186
3912392	39188
3912892	39192
3913392	39196
3913892	39200
3914392	39203
3914893	39206
3915393	39211
3915893	39215
3916393	39219
3916893	39227
3917394	39233
3917894	39242
3918395	39247
3918895	39252
3919395	39259
3919895	39263
3920395	39266
3920895	39274
3921396	39281
3921897	39283
3922397	39289
3922897	39291
3923397	39296
3923897	39299
3924398	39303
3924898	39307
3925398	39313
3925898	39319
3926399	39323
3926900	39330
3927400	39333
3927901	39339
3928401	39344
3928901	39346
3929401	39350
3929901	39354
3930401	39360
3930902	39366
3931402	39373
3931902	39378
3932402	39382
3932902	39384
3933403	39388
3933903	39395
3934403	39402
3934903	39409
3935403	39415
3935903	39421
3936403	39429
3936903	39432
3937403	39437
3937903	39439
3938403	39443
3938904	39447
3939404	39451
3939904	39455
3940404	39458
3940904	39462
3941404	39469
3941904	39476
3942404	39481
3942904	39484
3943404	39490
3943904	39494
3944404	39497
3944904	39502
3945405	39506
3945905	39517
3946405	39523
3946905	39525
3947405	39532
3947905	39539
3948405	39544
3948905	39547
3949405	39550
3949906	39553
3950406	39557
3950906	39564
3951407	39567
3951907	39570
3952407	39577
3952907	39581
3953408	39582
3953908	39588
3954408	39593
3954908	39596
3955408	39602
3955909	39610
3956409	39614
3956909	39619
3957409	39626
3957909	39631
3958409	39634
3958909	39639
3959409	39645
3959909	39650
3960409	39653
3960910	39660
3961411	39664
3961911	39672
3962411	39676
3962912	39682
3963412	39686
3963912	39692
3964412	39701
3964912	39706
3965412	39707
3965913	39710
3966414	39716
3966914	39723
3967414	39727
3967914	39731
3968416	39735
3968916	39740
3969416	39747
3969916	39755
3970416	39763
3970916	39768
3971416	39774
3971916	39778
3972416	39781
3972916	39790
3973416	39794
3973916	39797
3974416	39802
3974916	39810
3975418	39814
3975919	39820
3976421	39825
3976921	39833
3977421	39842
3977921	39846
3978421	39848
3978922	39853
3979422	39857
3979922	39862
3980422	39865
3980923	39867
3981425	39876
3981925	39883
3982425	39890
3982925	39892
3983425	39902
3983925	39906
3984425	39907
3984925	39911
3985425	39917
3985925	39919
3986425	39928
3986925	39931
3987425	39933
3987925	39938
3988425	39939
3988925	39943
3989425	39950
3989925	39956
3990427	39963
3990927	39968
3991427	39977
3991927	39982
3992427	39984
3992927	39986
3993427	39994
3993927	39996
3994427	39999
3994927	40003
3995427	40009
3995927	40013
3996427	40020
3996927	40023
3997427	40025
3997927	40031
3998427	40032
3998927	40038
3999427	40045
3999928	40048
4000428	40051
4000928	40057
4001428	40064
4001928	40069
4002429	40072
4002929	40075
4003430	40079
4003930	40084
4004430	40090
4004930	40092
4005430	40095
4005931	40099
4006431	40103
4006932	40105
4007432	40110
4007932	40111
4008432	40115
4008932	40121
4009432	40128
4009933	40131
4010433	40136
4010933	40140
4011433	40145
4011933	40152
4012433	40156
4012933	40164
4013433	40168
4013933	40174
4014433	40178
4014933	40183
4015434	40191
4015935	40199
4016435	40204
4016935	40208
4017435	40210
4017935	40216
4018435	40219
4018935	40223
4019435	40229
4019935	40232
4020435	40238
4020935	40245
4021436	40248
4021936	40251
4022436	40255
4022936	40259
4023436	40266
4023936	40274
4024437	40276
4024938	40284
4025439	40291
4025939	40298
4026439	40301
4026939	40306
4027439	40312
4027939	40315
4028439	40324
4028939	40329
4029439	40332
4029939	40337
4030439	40341
4030939	40351
4031439	40353
4031939	40359
4032439	40366
4032939	40367
4033439	40374
4033939	40380
4034440	40389
4034941	40394
4035441	40396
4035941	40401
4036441	40408
4036941	40414
4037441	40419
4037941	40426
4038441	40429
4038941	40431
4039442	40431
4039942	40437
4040442	40442
4040942	40455
4041442	40458
4041942	40460
4042442	40464
4042942	40473
4043443	40482
4043944	40490
4044444	40493
4044944	40496
4045444	40502
4045945	40507
4046446	40511
4046946	40514
4047446	40523
4047946	40532
4048446	40538
4048946	40541
4049446	40544
4049946	40550
4050446	40555
4050946	40562
4051447	40570
4051947	40574
4052448	40578
4052948	40581
4053448	40587
4053948	40593
4054448	40597
4054948	40603
4055448	40605
4055948	40609
4056448	40614
4056948	40618
4057449	40626
4057949	40633
4058450	40637
4058950	40642
4059450	40648
4059950	40655
4060450	40658
4060950	40661
4061450	40670
4061951	40677
4062452	40680
4062953	40685
4063453	40687
4063954	40691
4064455	40696
4064956	40701
4065456	40706
4065956	40711
4066456	40716
4066956	40722
4067456	40724
4067957	40733
4068457	40739
4068957	40742
4069457	40751
4069957	40757
4070457	40761
4070957	40765
4071457	40774
4071957	40780
4072457	40784
4072957	40787
4073457	40789
4073957	40796
4074457	40803
4074957	40807
4075458	40814
4075958	40822
4076458	40827
4076958	40832
4077458	40839
4077958	40844
4078458	40848
4078958	40850
4079459	40854
4079959	40865
4080459	40867
4080959	40875
4081459	40880
4081960	40884
4082460	40886
4082960	40889
4083460	40892
4083960	40897
4084461	40900
4084961	40908
4085461	40916
4085961	40923
4086461	40927
4086961	40930
4087461	40935
4087962	40945
4088462	40957
4088962	40963
4089462	40968
4089962	40975
4090462	40976
4090962	40985
4091462	40991
4091962	40995
4092462	41000
4092962	41010
4093462	41016
4093963	41020
4094463	41024
4094963	41027
4095463	41032
4095963	41039
4096463	41044
4096963	41049
4097463	41054
4097963	41059
4098463	41067
4098963	41074
4099464	41076
4099964	41083
4100464	41087
4100964	41092
4101464	41094
4101964	41098
4102464	41100
4102964	41107
4103465	41109
4103965	41122
4104466	41128
4104966	41137
4105466	41145
4105966	41150
4106466	41154
4106966	41156
4107466	41161
4107966	41164
4108466	41175
4108966	41179
4109466	41187
4109966	41195
4110466	41198
4110967	41205
4111467	41208
4111967	41214
4112467	41216
4112967	41219
4113467	41228
4113967	41236
4114468	41243
4114968	41252
4115468	41261
4115968	41266
4116468	41273
4116968	41276
4117469	41277
4117969	41281
4118469	41285
4118969	41293
4119469	41297
4119970	41300
4120470	41307
4120970	41315
4121470	41321
4121970	41328
4122470	41333
4122970	41339
4123470	41342
4123971	41346
4124471	41348
4124971	41358
4125471	41362
4125971	41370
4126472	41374
4126972	41376
4127472	41383
4127972	41386
4128473	41389
4128974	41395
4129474	41403
4129974	41406
4130475	41408
4130976	41412
4131476	41418
4131976	41427
4132477	41430
4132977	41435
4133477	41441
4133977	41447
4134477	41450
4134977	41455
4135477	41459
4135977	41464
4136478	41466
4136978	41467
4137478	41471
4137978	41475
4138478	41482
4138978	41488
4139478	41494
4139979	41505
4140480	41506
4140980	41512
4141480	41521
4141980	41525
4142482	41530
4142982	41534
4143482	41537
4143983	41540
4144483	41546
4144983	41549
4145483	41553
4145983	41558
4146483	41561
4146983	41566
4147483	41569
4147983	41573
4148483	41578
4148985	41580
4149485	41582
4149985	41588
